filename,dish_id,background,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,food_containers,dining_tools,other_food
dish_1556572657_rgb.png,dish,166396,0,0,0,10889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85884,0,0
dish_1556573514_rgb.png,dish,167705,21495,0,37,0,3,1341,30,114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,72443,0,0
dish_1556575014_rgb.png,dish,167318,0,0,0,18616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77235,0,0
dish_1556575083_rgb.png,dish,167655,0,12164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83350,0,0
dish_1556575124_rgb.png,dish,168192,0,12414,0,65,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82456,0,0
dish_1556575273_rgb.png,dish,164645,0,28367,0,12711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57446,0,0
dish_1556575327_rgb.png,dish,133606,0,25807,0,15732,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87942,0,0
dish_1556575386_rgb.png,dish,111480,0,19015,0,13287,677,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,118655,0,0
dish_1556575446_rgb.png,dish,167076,0,23823,0,4347,7012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60911,0,0
dish_1556575499_rgb.png,dish,133907,0,27799,0,7715,4633,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89112,0,0
dish_1556575558_rgb.png,dish,109138,0,20523,0,11365,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121821,0,0
dish_1556575700_rgb.png,dish,135904,0,0,1,13708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113556,0,0
dish_1557853154_rgb.png,dish,216762,0,0,23,4751,2086,1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37765,0,0
dish_1557853229_rgb.png,dish,216009,0,3975,0,0,0,0,0,0,173,0,0,1,924,1482,156,0,0,15602,0,0,0,0,24847,0,0
dish_1557853314_rgb.png,dish,215380,0,0,17878,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,29534,0,0
dish_1557853429_rgb.png,dish,162064,0,8600,29162,0,0,102,1951,0,7517,0,0,0,0,9968,0,0,0,0,0,0,0,87,43718,0,0
dish_1557861216_rgb.png,dish,160127,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101550,876,0
dish_1557861605_rgb.png,dish,218274,3436,30,0,0,0,83,1063,0,0,0,0,2561,0,0,0,0,0,0,0,0,0,0,37722,0,0
dish_1557861697_rgb.png,dish,212689,346,232,0,10865,0,592,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,38245,0,0
dish_1557861795_rgb.png,dish,216368,15623,15,0,0,0,0,2701,0,0,0,0,72,0,0,0,0,0,416,0,0,0,0,27974,0,0
dish_1557861837_rgb.png,dish,164044,16843,1204,0,12451,0,147,3736,0,0,0,0,2844,0,0,0,0,0,0,0,0,0,0,61900,0,0
dish_1557862345_rgb.png,dish,216646,0,0,213,4,0,0,15719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30587,0,0
dish_1557862696_rgb.png,dish,216183,0,20305,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,26595,0,0
dish_1557862738_rgb.png,dish,217714,0,0,0,0,0,20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24641,0,0
dish_1557862783_rgb.png,dish,158825,234,21997,279,104,0,23150,5602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52978,0,0
dish_1557862829_rgb.png,dish,214321,33629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15219,0,0
dish_1557863012_rgb.png,dish,216938,0,0,0,13923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32308,0,0
dish_1557863056_rgb.png,dish,217276,0,0,0,12667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33226,0,0
dish_1557863104_rgb.png,dish,215744,0,0,0,14146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33279,0,0
dish_1557863170_rgb.png,dish,158956,37397,0,0,18157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48659,0,0
dish_1557936555_rgb.png,dish,168321,0,7163,0,0,0,0,0,0,15249,0,0,0,0,224,0,0,0,0,0,0,0,0,72212,0,0
dish_1557936599_rgb.png,dish,168104,0,20421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74644,0,0
dish_1557936645_rgb.png,dish,168583,0,0,1024,53,7274,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86227,0,0
dish_1557937037_rgb.png,dish,168465,0,0,0,0,13110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81594,0,0
dish_1557937079_rgb.png,dish,170689,118,1,885,108,0,14948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76420,0,0
dish_1557937157_rgb.png,dish,96428,0,18551,718,0,17891,17477,0,0,24578,0,0,0,0,0,0,0,0,0,0,0,0,0,87526,0,0
dish_1557937335_rgb.png,dish,168317,0,0,9907,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84907,0,0
dish_1557937427_rgb.png,dish,167661,0,8044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87463,0,0
dish_1557937574_rgb.png,dish,167272,0,0,0,214,2882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92800,0,0
dish_1557937615_rgb.png,dish,167897,0,0,0,0,5489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89779,4,0
dish_1557937715_rgb.png,dish,167842,19,0,32,1140,7424,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86710,0,0
dish_1557937758_rgb.png,dish,102467,0,307,7932,0,18951,2,0,0,5904,0,0,0,0,2021,0,0,0,0,0,0,0,0,125585,0,0
dish_1558026623_rgb.png,dish,166436,0,0,0,0,17506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79227,0,0
dish_1558026684_rgb.png,dish,166641,0,0,0,0,14544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81984,0,0
dish_1558026714_rgb.png,dish,165910,0,0,581,0,0,17195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79483,0,0
dish_1558026756_rgb.png,dish,130651,0,0,2592,0,28766,16387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84773,0,0
dish_1558027001_rgb.png,dish,166725,0,0,96,0,16149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80199,0,0
dish_1558027057_rgb.png,dish,166804,0,0,12242,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,84121,0,0
dish_1558027164_rgb.png,dish,166466,5,0,0,0,0,19487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77211,0,0
dish_1558027243_rgb.png,dish,130794,0,0,19769,0,9204,17230,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,85908,0,0
dish_1558028007_rgb.png,dish,166468,0,0,1270,0,2069,0,0,0,0,0,0,0,0,9782,0,0,0,0,0,0,0,0,83580,0,0
dish_1558028057_rgb.png,dish,166899,0,0,38,0,0,16481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79751,0,0
dish_1558028142_rgb.png,dish,166464,0,0,97,0,15777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80831,0,0
dish_1558028194_rgb.png,dish,132287,2,0,1738,1,15265,18885,0,0,0,0,0,0,0,9573,0,0,0,0,0,0,0,0,85418,0,0
dish_1558028492_rgb.png,dish,166430,0,0,7,0,14223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82509,0,0
dish_1558028606_rgb.png,dish,167803,0,0,89,1,12877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82399,0,0
dish_1558028690_rgb.png,dish,165717,0,0,0,0,13822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83630,0,0
dish_1558028772_rgb.png,dish,132030,0,0,0,0,42248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88891,0,0
dish_1558029148_rgb.png,dish,166027,0,0,0,0,22970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74172,0,0
dish_1558029230_rgb.png,dish,166405,0,0,385,0,0,0,0,0,0,0,0,0,0,21919,0,0,0,0,0,0,0,0,74460,0,0
dish_1558029278_rgb.png,dish,166021,0,0,120,0,0,14230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82798,0,0
