filename,dish_id,background,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,food_containers,dining_tools,other_food
dish_1556572657_rgb.png,dish,165406,0,0,0,10896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86867,0,0
dish_1556573514_rgb.png,dish,166946,21775,0,0,0,0,1634,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,72779,0,0
dish_1556575014_rgb.png,dish,167369,0,0,0,18259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77541,0,0
dish_1556575083_rgb.png,dish,167131,0,12462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83576,0,0
dish_1556575124_rgb.png,dish,167589,0,12912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82668,0,0
dish_1556575273_rgb.png,dish,164827,0,28033,0,12832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57477,0,0
dish_1556575327_rgb.png,dish,133497,0,26902,0,14979,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87773,0,0
dish_1556575386_rgb.png,dish,111448,0,19105,0,14131,1151,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,117226,0,0
dish_1556575446_rgb.png,dish,167057,0,23897,0,1470,9364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61381,0,0
dish_1556575499_rgb.png,dish,133779,0,31834,0,3213,6947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87395,0,0
dish_1556575558_rgb.png,dish,109435,0,19731,0,12350,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118571,0,0
dish_1556575700_rgb.png,dish,135708,0,0,86,13472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113903,0,0
dish_1557853154_rgb.png,dish,216382,0,0,240,1957,4037,3134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37419,0,0
dish_1557853229_rgb.png,dish,215236,0,6643,13,0,0,0,0,0,2125,0,0,1938,169,91,1946,0,0,9229,0,0,0,0,25779,0,0
