filename,dish_id,background,vegetables | leafy_greens,vegetables | stem_vegetables,vegetables | non-starchy_roots,vegetables | other,fruits,protein | meat,protein | poultry,protein | seafood,protein | eggs,protein | beans/nuts,starches/grains | baked_goods,starches/grains | rice/grains/cereals,starches/grains | noodles/pasta,starches/grains | starchy_vegetables,starches/grains | other,soups/stews,herbs/spices,dairy,snacks,sweets/desserts,beverages,fats/oils/sauces,food_containers,dining_tools,other_food
dish_1556572657_rgb.png,dish,165944,0,0,0,11053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86172,0,0
dish_1556573514_rgb.png,dish,166913,21559,0,0,0,0,1704,21,211,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72760,0,0
dish_1556575014_rgb.png,dish,167262,0,0,0,18090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77817,0,0
dish_1556575083_rgb.png,dish,167251,0,12394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83524,0,0
dish_1556575124_rgb.png,dish,167590,0,12810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82769,0,0
dish_1556575273_rgb.png,dish,165075,0,27959,0,12941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57194,0,0
dish_1556575327_rgb.png,dish,133484,0,26773,0,14892,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88005,0,0
dish_1556575386_rgb.png,dish,111449,0,19297,0,13135,1529,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,117656,2,0
dish_1556575446_rgb.png,dish,167126,0,23804,0,1441,9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61386,0,0
dish_1556575499_rgb.png,dish,133751,0,30727,0,2108,8446,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88105,1,0
dish_1556575558_rgb.png,dish,109294,0,19840,0,12597,2315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119123,0,0
dish_1556575700_rgb.png,dish,135707,0,0,81,13483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113898,0,0
dish_1557853154_rgb.png,dish,216486,0,0,113,1674,4681,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37414,0,0
dish_1557853229_rgb.png,dish,214598,0,6761,20,0,0,0,0,0,2362,0,0,993,351,156,989,0,0,10416,0,0,0,0,26523,0,0
dish_1557853314_rgb.png,dish,215375,0,0,18258,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,29532,0,0
dish_1557853429_rgb.png,dish,161425,58,2514,25013,0,147,1651,862,1,22514,0,0,81,0,3269,0,0,0,0,0,0,0,0,45634,0,0
dish_1557861216_rgb.png,dish,160250,0,0,0,0,1331,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,101489,39,0
dish_1557861605_rgb.png,dish,218118,2754,0,0,13,0,63,1245,0,0,0,0,2943,0,0,0,0,0,0,0,0,0,0,38033,0,0
dish_1557861697_rgb.png,dish,212156,381,0,0,11713,0,251,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,38135,0,0
dish_1557861795_rgb.png,dish,216079,16003,1,0,0,0,0,2672,0,0,0,0,97,0,0,0,0,0,530,0,0,0,0,27787,0,0
dish_1557861837_rgb.png,dish,163113,14359,2699,0,12396,0,216,4958,0,0,0,0,3094,0,0,0,0,0,0,0,0,0,0,62334,0,0
dish_1557862345_rgb.png,dish,216163,0,0,138,31,0,1,15790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31046,0,0
dish_1557862696_rgb.png,dish,216918,0,19841,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,25636,0,0
dish_1557862738_rgb.png,dish,217798,0,0,0,0,0,20589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24782,0,0
dish_1557862783_rgb.png,dish,159561,263,21260,0,21,0,23043,9461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49560,0,0
dish_1557862829_rgb.png,dish,213741,33929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15499,0,0
dish_1557863012_rgb.png,dish,216540,0,0,0,13921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32708,0,0
dish_1557863056_rgb.png,dish,216744,0,0,0,12516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33909,0,0
dish_1557863104_rgb.png,dish,215321,0,0,0,15235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32613,0,0
dish_1557863170_rgb.png,dish,158198,35885,0,0,19855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49231,0,0
dish_1557936555_rgb.png,dish,168260,0,3121,0,0,0,0,0,0,19954,0,0,0,0,0,0,0,0,0,0,0,0,0,71834,0,0
dish_1557936599_rgb.png,dish,167908,0,19993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75265,3,0
dish_1557936645_rgb.png,dish,168440,0,15,683,292,6484,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86284,0,0
dish_1557937037_rgb.png,dish,168292,0,0,0,0,13162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81715,0,0
dish_1557937079_rgb.png,dish,169346,95,25,55,23,0,16180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77445,0,0
dish_1557937157_rgb.png,dish,96537,0,20099,0,0,17289,18575,0,0,24535,0,0,0,0,0,0,0,0,0,0,0,0,0,86134,0,0
dish_1557937335_rgb.png,dish,167833,0,0,9704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85632,0,0
dish_1557937427_rgb.png,dish,167327,0,7494,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,88016,1,0
dish_1557937574_rgb.png,dish,167555,0,450,0,37,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92234,0,0
dish_1557937615_rgb.png,dish,167518,0,0,0,0,5427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90210,14,0
dish_1557937715_rgb.png,dish,167658,1,0,50,423,8171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86866,0,0
dish_1557937758_rgb.png,dish,102380,0,11,6756,0,19879,78,0,0,6044,0,0,0,0,2628,0,0,0,0,0,0,0,0,125393,0,0
dish_1558026623_rgb.png,dish,166431,0,0,0,0,17482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79256,0,0
dish_1558026684_rgb.png,dish,166954,0,0,0,0,14399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81816,0,0
dish_1558026714_rgb.png,dish,166019,0,0,432,0,0,17192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79526,0,0
dish_1558026756_rgb.png,dish,130579,0,0,1741,0,28915,16274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85660,0,0
dish_1558027001_rgb.png,dish,166760,0,0,0,0,16663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79746,0,0
dish_1558027057_rgb.png,dish,167015,0,0,11882,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,84254,0,0
dish_1558027164_rgb.png,dish,166534,0,0,0,0,0,19618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77017,0,0
dish_1558027243_rgb.png,dish,130591,0,0,12185,0,13624,19649,0,0,0,0,0,0,0,493,0,0,0,0,0,0,0,0,86627,0,0
dish_1558028007_rgb.png,dish,166563,0,0,83,0,1350,0,0,0,0,0,0,0,0,11706,0,0,0,0,0,0,0,0,83467,0,0
dish_1558028057_rgb.png,dish,166744,0,0,56,0,0,16503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79866,0,0
dish_1558028142_rgb.png,dish,166328,0,0,21,0,15794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81026,0,0
dish_1558028194_rgb.png,dish,131991,0,0,827,3,16254,18617,0,0,0,0,0,0,0,10325,0,0,0,0,0,0,0,0,85152,0,0
dish_1558028492_rgb.png,dish,166370,0,0,14,0,14162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82623,0,0
dish_1558028606_rgb.png,dish,168105,0,0,36,0,12925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82103,0,0
dish_1558028690_rgb.png,dish,165780,0,0,0,0,13625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83764,0,0
dish_1558028772_rgb.png,dish,132026,0,0,0,0,41978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89165,0,0
dish_1558029148_rgb.png,dish,165991,0,0,0,0,22607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74571,0,0
dish_1558029230_rgb.png,dish,166893,0,0,180,0,0,0,0,0,0,0,0,0,0,22034,0,0,0,0,0,0,0,0,74062,0,0
dish_1558029278_rgb.png,dish,166528,0,0,0,0,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82141,0,0
dish_1558029324_rgb.png,dish,131267,0,0,1223,0,19099,15017,0,0,0,0,0,0,0,19382,0,0,0,0,0,0,0,0,77181,0,0
dish_1558029518_rgb.png,dish,166742,0,0,22844,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,73579,0,0
dish_1558029686_rgb.png,dish,167674,0,0,0,0,0,17247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78248,0,0
dish_1558029842_rgb.png,dish,166188,0,0,0,0,14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82957,0,0
dish_1558029923_rgb.png,dish,130982,0,0,29906,0,13142,8305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80833,0,0
dish_1558030182_rgb.png,dish,166706,0,0,75,0,0,0,0,0,0,0,0,0,0,16782,0,0,0,0,0,0,0,0,79606,0,0
